,X,Y
8137,54,109
8138,55,109
8139,56,109
8140,57,109
8141,58,109
8142,59,109
8143,60,109
8144,63,109
8145,64,109
8146,65,109
8147,66,109
8148,67,109
8149,68,109
8150,69,109
8151,70,109
8152,71,109
8153,72,109
8154,73,109
8155,74,109
8156,75,109
8157,76,109
8158,77,109
8159,78,109
8160,79,109
8161,80,109
8162,81,109
8163,82,109
8164,83,109
8165,84,109
8166,85,109
8167,86,109
8168,87,109
8169,88,109
8170,89,109
8171,90,109
8172,91,109
8173,92,109
8174,93,109
8175,94,109
8176,95,109
8177,96,109
8178,97,109
8179,98,109
8180,99,109
8181,100,109
8182,101,109
8183,102,109
8184,103,109
8185,104,109
8186,105,109
8187,106,109
8188,107,109
8189,108,109
8190,109,109
8191,110,109
8192,111,109
8193,112,109
8194,113,109
8195,114,109
8196,115,109
8197,116,109
8198,117,109
8199,118,109
8200,119,109
8201,120,109
8202,121,109
8203,122,109
8204,123,109
8205,124,109
8206,125,109
8207,126,109
8208,127,109
8209,128,109
8210,129,109
8211,130,109
8212,131,109
8213,132,109
8214,133,109
8215,134,109
8216,135,109
8217,136,109
8218,137,109
8219,138,109
8220,139,109
8221,140,109
8222,141,109
8223,51,110
8224,52,110
8225,53,110
8226,54,110
8227,55,110
8228,56,110
8229,57,110
8230,58,110
8231,59,110
8232,60,110
8233,61,110
8234,64,110
8235,65,110
8236,66,110
8237,67,110
8238,68,110
8239,69,110
8240,70,110
8241,71,110
8242,72,110
8243,73,110
8244,74,110
8245,75,110
8246,76,110
8247,77,110
8248,78,110
8249,79,110
8250,80,110
8251,81,110
8252,82,110
8253,83,110
8254,84,110
8255,85,110
8256,86,110
8257,87,110
8258,88,110
8259,89,110
8260,90,110
8261,91,110
8262,92,110
8263,93,110
8264,94,110
8265,95,110
8266,96,110
8267,97,110
8268,98,110
8269,99,110
8270,100,110
8271,101,110
8272,102,110
8273,103,110
8274,104,110
8275,105,110
8276,106,110
8277,107,110
8278,108,110
8279,109,110
8280,110,110
8281,111,110
8282,112,110
8283,113,110
8284,114,110
8285,115,110
8286,116,110
8287,117,110
8288,118,110
8289,119,110
8290,120,110
8291,121,110
8292,123,110
8293,124,110
8294,125,110
8295,128,110
8296,129,110
8297,130,110
8298,131,110
8299,132,110
8300,133,110
8301,134,110
8302,135,110
8303,136,110
8304,137,110
8305,138,110
8306,139,110
8307,140,110
8308,141,110
8309,142,110
8310,52,111
8311,53,111
8312,54,111
8313,55,111
8314,56,111
8315,57,111
8316,58,111
8317,59,111
8318,60,111
8319,61,111
8320,65,111
8321,66,111
8322,67,111
8323,68,111
8324,69,111
8325,70,111
8326,71,111
8327,72,111
8328,73,111
8329,74,111
8330,75,111
8331,76,111
8332,77,111
8333,78,111
8334,79,111
8335,80,111
8336,81,111
8337,82,111
8338,83,111
8339,84,111
8340,85,111
8341,86,111
8342,87,111
8343,88,111
8344,89,111
8345,90,111
8346,91,111
8347,92,111
8348,93,111
8349,94,111
8350,95,111
8351,96,111
8352,97,111
8353,98,111
8354,99,111
8355,100,111
8356,101,111
8357,102,111
8358,103,111
8359,104,111
8360,105,111
8361,106,111
8362,107,111
8363,108,111
8364,109,111
8365,110,111
8366,111,111
8367,112,111
8368,113,111
8369,114,111
8370,115,111
8371,116,111
8372,117,111
8373,118,111
8374,119,111
8375,120,111
8376,121,111
8377,122,111
8378,123,111
8379,124,111
8380,125,111
8381,126,111
8382,127,111
8383,128,111
8384,129,111
8385,130,111
8386,131,111
8387,132,111
8388,133,111
8389,134,111
8390,135,111
8391,136,111
8392,137,111
8393,138,111
8394,139,111
8395,140,111
8396,141,111
8397,142,111
8398,53,112
8399,54,112
8400,55,112
8401,56,112
8402,57,112
8403,58,112
8404,59,112
8405,60,112
8406,61,112
8407,62,112
8408,63,112
8409,64,112
8410,66,112
8411,67,112
8412,68,112
8413,69,112
8414,70,112
8415,71,112
8416,72,112
8417,73,112
8418,74,112
8419,75,112
8420,76,112
8421,77,112
8422,78,112
8423,79,112
8424,80,112
8425,81,112
8426,82,112
8427,83,112
8428,84,112
8429,85,112
8430,86,112
8431,87,112
8432,88,112
8433,89,112
8434,90,112
8435,91,112
8436,92,112
8437,93,112
8438,94,112
8439,95,112
8440,96,112
8441,97,112
8442,98,112
8443,99,112
8444,100,112
8445,101,112
8446,102,112
8447,103,112
8448,104,112
8449,105,112
8450,106,112
8451,107,112
8452,108,112
8453,109,112
8454,110,112
8455,111,112
8456,112,112
8457,113,112
8458,114,112
8459,115,112
8460,116,112
8461,117,112
8462,118,112
8463,119,112
8464,120,112
8465,121,112
8466,122,112
8467,123,112
8468,124,112
8469,125,112
8470,126,112
8471,127,112
8472,128,112
8473,129,112
8474,130,112
8475,131,112
8476,132,112
8477,133,112
8478,134,112
8479,135,112
8480,136,112
8481,137,112
8482,138,112
8483,139,112
8484,140,112
8485,141,112
8486,142,112
8487,143,112
8488,54,113
8489,55,113
8490,56,113
8491,57,113
8492,58,113
8493,59,113
8494,60,113
8495,61,113
8496,62,113
8497,63,113
8498,64,113
8499,65,113
8500,66,113
8501,67,113
8502,68,113
8503,69,113
8504,70,113
8505,71,113
8506,72,113
8507,73,113
8508,74,113
8509,75,113
8510,76,113
8511,77,113
8512,78,113
8513,79,113
8514,80,113
8515,81,113
8516,82,113
8517,83,113
8518,84,113
8519,85,113
8520,86,113
8521,87,113
8522,88,113
8523,89,113
8524,90,113
8525,91,113
8526,92,113
8527,93,113
8528,94,113
8529,95,113
8530,96,113
8531,97,113
8532,98,113
8533,99,113
8534,100,113
8535,101,113
8536,102,113
8537,103,113
8538,104,113
8539,105,113
8540,106,113
8541,107,113
8542,108,113
8543,109,113
8544,110,113
8545,111,113
8546,112,113
8547,113,113
8548,114,113
8549,115,113
8550,116,113
8551,117,113
8552,118,113
8553,119,113
8554,120,113
8555,121,113
8556,122,113
8557,123,113
8558,124,113
8559,125,113
8560,126,113
8561,127,113
8562,128,113
8563,129,113
8564,130,113
8565,131,113
8566,132,113
8567,133,113
8568,134,113
8569,135,113
8570,136,113
8571,137,113
8572,138,113
8573,139,113
8574,140,113
8575,141,113
8576,142,113
8577,143,113
8578,144,113
8579,55,114
8580,56,114
8581,57,114
8582,58,114
8583,59,114
8584,60,114
8585,61,114
8586,62,114
8587,63,114
8588,64,114
8589,65,114
8590,66,114
8591,67,114
8592,68,114
8593,69,114
8594,70,114
8595,71,114
8596,72,114
8597,73,114
8598,74,114
8599,75,114
8600,76,114
8601,77,114
8602,78,114
8603,79,114
8604,80,114
8605,81,114
8606,82,114
8607,83,114
8608,84,114
8609,85,114
8610,86,114
8611,87,114
8612,88,114
8613,89,114
8614,90,114
8615,91,114
8616,92,114
8617,93,114
8618,94,114
8619,95,114
8620,96,114
8621,97,114
8622,98,114
8623,99,114
8624,100,114
8625,101,114
8626,102,114
8627,103,114
8628,104,114
8629,105,114
8630,106,114
8631,107,114
8632,108,114
8633,109,114
8634,110,114
8635,111,114
8636,112,114
8637,113,114
8638,114,114
8639,115,114
8640,116,114
8641,117,114
8642,118,114
8643,119,114
8644,120,114
8645,121,114
8646,122,114
8647,123,114
8648,124,114
8649,125,114
8650,126,114
8651,127,114
8652,128,114
8653,129,114
8654,130,114
8655,131,114
8656,132,114
8657,133,114
8658,134,114
8659,135,114
8660,136,114
8661,137,114
8662,138,114
8663,139,114
8664,140,114
8665,141,114
8666,142,114
8667,143,114
8668,144,114
8669,56,115
8670,57,115
8671,58,115
8672,59,115
8673,60,115
8674,61,115
8675,62,115
8676,63,115
8677,64,115
8678,65,115
8679,66,115
8680,67,115
8681,68,115
8682,69,115
8683,70,115
8684,71,115
8685,72,115
8686,73,115
8687,74,115
8688,75,115
8689,76,115
8690,77,115
8691,78,115
8692,79,115
8693,80,115
8694,81,115
8695,82,115
8696,83,115
8697,84,115
8698,85,115
8699,86,115
8700,87,115
8701,88,115
8702,89,115
8703,90,115
8704,91,115
8705,92,115
8706,93,115
8707,94,115
8708,95,115
8709,96,115
8710,97,115
8711,98,115
8712,99,115
8713,100,115
8714,101,115
8715,102,115
8716,103,115
8717,104,115
8718,105,115
8719,106,115
8720,107,115
8721,108,115
8722,109,115
8723,110,115
8724,111,115
8725,112,115
8726,113,115
8727,114,115
8728,115,115
8729,116,115
8730,117,115
8731,118,115
8732,119,115
8733,120,115
8734,121,115
8735,122,115
8736,123,115
8737,124,115
8738,125,115
8739,126,115
8740,127,115
8741,128,115
8742,129,115
8743,130,115
8744,131,115
8745,132,115
8746,133,115
8747,134,115
8748,135,115
8749,136,115
8750,137,115
8751,138,115
8752,139,115
8753,140,115
8754,141,115
8755,142,115
8756,143,115
8757,144,115
8758,56,116
8759,57,116
8760,58,116
8761,59,116
8762,60,116
8763,61,116
8764,62,116
8765,63,116
8766,64,116
8767,65,116
8768,66,116
8769,67,116
8770,68,116
8771,69,116
8772,70,116
8773,71,116
8774,72,116
8775,73,116
8776,74,116
8777,75,116
8778,76,116
8779,77,116
8780,78,116
8781,79,116
8782,80,116
8783,81,116
8784,82,116
8785,83,116
8786,84,116
8787,85,116
8788,86,116
8789,87,116
8790,88,116
8791,89,116
8792,90,116
8793,91,116
8794,92,116
8795,93,116
8796,94,116
8797,95,116
8798,96,116
8799,97,116
8800,98,116
8801,99,116
8802,100,116
8803,101,116
8804,102,116
8805,103,116
8806,104,116
8807,105,116
8808,106,116
8809,107,116
8810,108,116
8811,109,116
8812,110,116
8813,111,116
8814,112,116
8815,113,116
8816,114,116
8817,115,116
8818,116,116
8819,117,116
8820,118,116
8821,119,116
8822,120,116
8823,121,116
8824,122,116
8825,123,116
8826,124,116
8827,125,116
8828,126,116
8829,127,116
8830,128,116
8831,129,116
8832,130,116
8833,131,116
8834,132,116
8835,133,116
8836,134,116
8837,135,116
8838,136,116
8839,137,116
8840,138,116
8841,139,116
8842,140,116
8843,141,116
8844,142,116
8845,143,116
8846,144,116
8847,57,117
8848,58,117
8849,59,117
8850,60,117
8851,61,117
8852,62,117
8853,63,117
8854,64,117
8855,65,117
8856,66,117
8857,67,117
8858,68,117
8859,69,117
8860,70,117
8861,71,117
8862,72,117
8863,73,117
8864,74,117
8865,75,117
8866,76,117
8867,77,117
8868,78,117
8869,79,117
8870,80,117
8871,81,117
8872,82,117
8873,83,117
8874,84,117
8875,85,117
8876,86,117
8877,87,117
8878,88,117
8879,89,117
8880,90,117
8881,91,117
8882,92,117
8883,93,117
8884,94,117
8885,95,117
8886,96,117
8887,97,117
8888,98,117
8889,99,117
8890,100,117
8891,101,117
8892,102,117
8893,103,117
8894,104,117
8895,105,117
8896,106,117
8897,107,117
8898,108,117
8899,109,117
8900,110,117
8901,111,117
8902,112,117
8903,113,117
8904,114,117
8905,115,117
8906,116,117
8907,117,117
8908,118,117
8909,119,117
8910,120,117
8911,121,117
8912,122,117
8913,123,117
8914,124,117
8915,125,117
8916,126,117
8917,127,117
8918,128,117
8919,129,117
8920,130,117
8921,131,117
8922,132,117
8923,133,117
8924,134,117
8925,135,117
8926,136,117
8927,137,117
8928,138,117
8929,140,117
8930,141,117
8931,142,117
8932,143,117
8933,144,117
8934,58,118
8935,59,118
8936,60,118
8937,61,118
8938,62,118
8939,63,118
8940,64,118
8941,65,118
8942,66,118
8943,67,118
8944,68,118
8945,69,118
8946,70,118
8947,71,118
8948,72,118
8949,73,118
8950,74,118
8951,75,118
8952,76,118
8953,77,118
8954,78,118
8955,79,118
8956,80,118
8957,81,118
8958,82,118
8959,83,118
8960,84,118
8961,85,118
8962,86,118
8963,87,118
8964,88,118
8965,89,118
8966,90,118
8967,91,118
8968,92,118
8969,93,118
8970,94,118
8971,95,118
8972,96,118
8973,97,118
8974,98,118
8975,99,118
8976,100,118
8977,101,118
8978,102,118
8979,103,118
8980,104,118
8981,105,118
8982,106,118
8983,107,118
8984,108,118
8985,109,118
8986,110,118
8987,111,118
8988,112,118
8989,113,118
8990,114,118
8991,115,118
8992,116,118
8993,117,118
8994,118,118
8995,119,118
8996,120,118
8997,121,118
8998,122,118
8999,123,118
9000,124,118
9001,125,118
9002,126,118
9003,127,118
9004,128,118
9005,129,118
9006,130,118
9007,131,118
9008,132,118
9009,133,118
9010,134,118
9011,135,118
9012,136,118
9013,137,118
9014,138,118
9015,139,118
9016,140,118
9017,141,118
9018,142,118
9019,143,118
9020,59,119
9021,60,119
9022,61,119
9023,62,119
9024,63,119
9025,64,119
9026,65,119
9027,66,119
9028,67,119
9029,68,119
9030,69,119
9031,70,119
9032,71,119
9033,72,119
9034,73,119
9035,74,119
9036,75,119
9037,76,119
9038,77,119
9039,78,119
9040,79,119
9041,80,119
9042,81,119
9043,82,119
9044,83,119
9045,84,119
9046,85,119
9047,86,119
9048,87,119
9049,88,119
9050,89,119
9051,90,119
9052,91,119
9053,92,119
9054,93,119
9055,94,119
9056,95,119
9057,96,119
9058,97,119
9059,98,119
9060,99,119
9061,100,119
9062,101,119
9063,102,119
9064,103,119
9065,104,119
9066,105,119
9067,106,119
9068,107,119
9069,108,119
9070,109,119
9071,110,119
9072,111,119
9073,112,119
9074,113,119
9075,114,119
9076,115,119
9077,116,119
9078,117,119
9079,118,119
9080,119,119
9081,120,119
9082,121,119
9083,122,119
9084,123,119
9085,124,119
9086,125,119
9087,126,119
9088,127,119
9089,128,119
9090,129,119
9091,130,119
9092,131,119
9093,132,119
9094,133,119
9095,134,119
9096,135,119
9097,136,119
9098,137,119
9099,138,119
9100,139,119
9101,140,119
9102,141,119
9103,142,119
9104,143,119
9105,3,120
9106,60,120
9107,61,120
9108,62,120
9109,63,120
9110,64,120
9111,65,120
9112,66,120
9113,67,120
9114,68,120
9115,69,120
9116,70,120
9117,71,120
9118,72,120
9119,73,120
9120,74,120
9121,75,120
9122,76,120
9123,77,120
9124,78,120
9125,79,120
9126,80,120
9127,81,120
9128,82,120
9129,83,120
9130,84,120
9131,85,120
9132,86,120
9133,87,120
9134,88,120
9135,89,120
9136,90,120
9137,91,120
9138,92,120
9139,93,120
9140,94,120
9141,95,120
9142,96,120
9143,97,120
9144,98,120
9145,99,120
9146,100,120
9147,101,120
9148,102,120
9149,103,120
9150,104,120
9151,105,120
9152,106,120
9153,107,120
9154,108,120
9155,109,120
9156,110,120
9157,111,120
9158,112,120
9159,113,120
9160,114,120
9161,115,120
9162,116,120
9163,117,120
9164,118,120
9165,119,120
9166,120,120
9167,121,120
9168,122,120
9169,123,120
9170,124,120
9171,125,120
9172,126,120
9173,127,120
9174,128,120
9175,129,120
9176,130,120
9177,131,120
9178,132,120
9179,133,120
9180,134,120
9181,135,120
9182,136,120
9183,137,120
9184,138,120
9185,139,120
9186,140,120
9187,141,120
9188,142,120
9189,3,121
9190,61,121
9191,62,121
9192,63,121
9193,64,121
9194,65,121
9195,66,121
9196,67,121
9197,68,121
9198,69,121
9199,70,121
9200,71,121
9201,72,121
9202,73,121
9203,74,121
9204,75,121
9205,76,121
9206,77,121
9207,78,121
9208,79,121
9209,80,121
9210,81,121
9211,82,121
9212,83,121
9213,84,121
9214,85,121
9215,86,121
9216,87,121
9217,88,121
9218,89,121
9219,90,121
9220,91,121
9221,92,121
9222,93,121
9223,94,121
9224,95,121
9225,96,121
9226,97,121
9227,98,121
9228,99,121
9229,100,121
9230,101,121
9231,102,121
9232,103,121
9233,104,121
9234,105,121
9235,106,121
9236,107,121
9237,108,121
9238,109,121
9239,110,121
9240,111,121
9241,112,121
9242,113,121
9243,114,121
9244,115,121
9245,116,121
9246,117,121
9247,118,121
9248,119,121
9249,120,121
9250,121,121
9251,122,121
9252,123,121
9253,124,121
9254,125,121
9255,126,121
9256,127,121
9257,128,121
9258,129,121
9259,130,121
9260,131,121
9261,132,121
9262,133,121
9263,134,121
9264,135,121
9265,136,121
9266,137,121
9267,138,121
9268,139,121
9269,140,121
9270,141,121
9271,142,121
9272,62,122
9273,63,122
9274,64,122
9275,65,122
9276,66,122
9277,67,122
9278,68,122
9279,69,122
9280,70,122
9281,71,122
9282,72,122
9283,73,122
9284,74,122
9285,75,122
9286,76,122
9287,77,122
9288,78,122
9289,79,122
9290,80,122
9291,81,122
9292,82,122
9293,83,122
9294,84,122
9295,85,122
9296,86,122
9297,87,122
9298,88,122
9299,89,122
9300,90,122
9301,91,122
9302,92,122
9303,93,122
9304,94,122
9305,95,122
9306,96,122
9307,97,122
9308,98,122
9309,99,122
9310,100,122
9311,101,122
9312,102,122
9313,103,122
9314,107,122
9315,108,122
9316,109,122
9317,110,122
9318,111,122
9319,112,122
9320,113,122
9321,114,122
9322,115,122
9323,116,122
9324,117,122
9325,118,122
9326,119,122
9327,120,122
9328,121,122
9329,122,122
9330,123,122
9331,124,122
9332,125,122
9333,126,122
9334,127,122
9335,128,122
9336,129,122
9337,130,122
9338,131,122
9339,132,122
9340,133,122
9341,134,122
9342,135,122
9343,136,122
9344,137,122
9345,139,122
9346,140,122
9347,141,122
9348,142,122
9349,63,123
9350,64,123
9351,65,123
9352,66,123
9353,67,123
9354,68,123
9355,69,123
9356,71,123
9357,72,123
9358,73,123
9359,74,123
9360,75,123
9361,76,123
9362,77,123
9363,78,123
9364,79,123
9365,80,123
9366,81,123
9367,82,123
9368,83,123
9369,84,123
9370,85,123
9371,86,123
9372,87,123
9373,88,123
9374,89,123
9375,90,123
9376,91,123
9377,92,123
9378,93,123
9379,94,123
9380,95,123
9381,96,123
9382,97,123
9383,98,123
9384,99,123
9385,100,123
9386,101,123
9387,102,123
9388,103,123
9389,104,123
9390,105,123
9391,106,123
9392,107,123
9393,108,123
9394,109,123
9395,110,123
9396,111,123
9397,112,123
9398,113,123
9399,114,123
9400,115,123
9401,116,123
9402,117,123
9403,118,123
9404,119,123
9405,120,123
9406,121,123
9407,122,123
9408,123,123
9409,124,123
9410,125,123
9411,126,123
9412,127,123
9413,128,123
9414,129,123
9415,130,123
9416,131,123
9417,132,123
9418,133,123
9419,134,123
9420,135,123
9421,136,123
9422,140,123
9423,141,123
9424,142,123
9425,65,124
9426,66,124
9427,67,124
9428,68,124
9429,69,124
9430,70,124
9431,72,124
9432,73,124
9433,74,124
9434,75,124
9435,76,124
9436,77,124
9437,78,124
9438,79,124
9439,80,124
9440,81,124
9441,82,124
9442,83,124
9443,84,124
9444,85,124
9445,86,124
9446,87,124
9447,88,124
9448,89,124
9449,90,124
9450,91,124
9451,93,124
9452,94,124
9453,95,124
9454,96,124
9455,97,124
9456,98,124
9457,99,124
9458,100,124
9459,101,124
9460,102,124
9461,103,124
9462,104,124
9463,105,124
9464,106,124
9465,109,124
9466,110,124
9467,111,124
9468,112,124
9469,113,124
9470,114,124
9471,115,124
9472,116,124
9473,117,124
9474,118,124
9475,119,124
9476,120,124
9477,121,124
9478,122,124
9479,123,124
9480,124,124
9481,125,124
9482,126,124
9483,127,124
9484,128,124
9485,129,124
9486,130,124
9487,131,124
9488,132,124
9489,133,124
9490,134,124
9491,135,124
9492,136,124
9493,137,124
9494,138,124
9495,140,124
9496,141,124
9497,65,125
9498,66,125
9499,67,125
9500,68,125
9501,69,125
9502,70,125
9503,71,125
9504,72,125
9505,73,125
9506,74,125
9507,75,125
9508,76,125
9509,77,125
9510,78,125
9511,79,125
9512,80,125
9513,81,125
9514,82,125
9515,83,125
9516,84,125
9517,85,125
9518,86,125
9519,87,125
9520,88,125
9521,89,125
9522,90,125
9523,92,125
9524,93,125
9525,94,125
9526,95,125
9527,96,125
9528,97,125
9529,98,125
9530,99,125
9531,100,125
9532,101,125
9533,102,125
9534,103,125
9535,104,125
9536,105,125
9537,106,125
9538,107,125
9539,108,125
9540,109,125
9541,110,125
9542,112,125
9543,113,125
9544,114,125
9545,115,125
9546,116,125
9547,117,125
9548,118,125
9549,119,125
9550,120,125
9551,121,125
9552,122,125
9553,123,125
9554,124,125
9555,125,125
9556,126,125
9557,127,125
9558,128,125
9559,129,125
9560,130,125
9561,131,125
9562,132,125
9563,133,125
9564,134,125
9565,135,125
9566,136,125
9567,138,125
9568,139,125
9569,140,125
9570,141,125
9571,67,126
9572,68,126
9573,69,126
9574,70,126
9575,71,126
9576,72,126
9577,73,126
9578,74,126
9579,75,126
9580,76,126
9581,77,126
9582,78,126
9583,79,126
9584,80,126
9585,81,126
9586,82,126
9587,83,126
9588,84,126
9589,85,126
9590,86,126
9591,87,126
9592,88,126
9593,89,126
9594,90,126
9595,91,126
9596,92,126
9597,93,126
9598,94,126
9599,95,126
9600,96,126
9601,97,126
9602,98,126
9603,99,126
9604,100,126
9605,101,126
9606,102,126
9607,103,126
9608,104,126
9609,105,126
9610,106,126
9611,107,126
9612,108,126
9613,111,126
9614,112,126
9615,113,126
9616,114,126
9617,115,126
9618,116,126
9619,117,126
9620,118,126
9621,119,126
9622,120,126
9623,121,126
9624,122,126
9625,123,126
9626,124,126
9627,125,126
9628,126,126
9629,127,126
9630,128,126
9631,129,126
9632,130,126
9633,131,126
9634,132,126
9635,133,126
9636,134,126
9637,135,126
9638,136,126
9639,137,126
9640,138,126
9641,140,126
9642,141,126
9643,67,127
9644,68,127
9645,69,127
9646,70,127
9647,71,127
9648,72,127
9649,73,127
9650,74,127
9651,75,127
9652,76,127
9653,77,127
9654,78,127
9655,79,127
9656,80,127
9657,81,127
9658,82,127
9659,83,127
9660,84,127
9661,85,127
9662,86,127
9663,87,127
9664,88,127
9665,89,127
9666,90,127
9667,91,127
9668,92,127
9669,93,127
9670,94,127
9671,95,127
9672,96,127
9673,97,127
9674,98,127
9675,99,127
9676,100,127
9677,101,127
9678,102,127
9679,103,127
9680,104,127
9681,105,127
9682,106,127
9683,107,127
9684,108,127
9685,109,127
9686,110,127
9687,111,127
9688,112,127
9689,113,127
9690,114,127
9691,115,127
9692,116,127
9693,117,127
9694,118,127
9695,119,127
9696,120,127
9697,121,127
9698,122,127
9699,123,127
9700,124,127
9701,125,127
9702,126,127
9703,127,127
9704,128,127
9705,129,127
9706,130,127
9707,131,127
9708,132,127
9709,133,127
9710,134,127
9711,135,127
9712,136,127
9713,137,127
9714,138,127
9715,139,127
9716,140,127
9717,141,127
9718,68,128
9719,69,128
9720,70,128
9721,71,128
9722,72,128
9723,73,128
9724,74,128
9725,75,128
9726,76,128
9727,77,128
9728,78,128
9729,79,128
9730,80,128
9731,81,128
9732,82,128
9733,83,128
9734,84,128
9735,85,128
9736,86,128
9737,87,128
9738,88,128
9739,89,128
9740,90,128
9741,91,128
9742,92,128
9743,93,128
9744,94,128
9745,95,128
9746,96,128
9747,97,128
9748,98,128
9749,99,128
9750,100,128
9751,101,128
9752,102,128
9753,103,128
9754,104,128
9755,105,128
9756,106,128
9757,107,128
9758,108,128
9759,109,128
9760,110,128
9761,111,128
9762,113,128
9763,115,128
9764,116,128
9765,117,128
9766,118,128
9767,119,128
9768,120,128
9769,121,128
9770,122,128
9771,124,128
9772,125,128
9773,126,128
9774,127,128
9775,128,128
9776,129,128
9777,130,128
9778,131,128
9779,132,128
9780,133,128
9781,134,128
9782,135,128
9783,136,128
9784,137,128
9785,138,128
9786,139,128
9787,140,128
9788,69,129
9789,70,129
9790,71,129
9791,72,129
9792,73,129
9793,74,129
9794,75,129
9795,76,129
9796,77,129
9797,78,129
9798,79,129
9799,80,129
9800,81,129
9801,82,129
9802,83,129
9803,84,129
9804,85,129
9805,86,129
9806,87,129
9807,88,129
9808,89,129
9809,91,129
9810,92,129
9811,93,129
9812,94,129
9813,95,129
9814,96,129
9815,97,129
9816,98,129
9817,99,129
9818,100,129
9819,101,129
9820,102,129
9821,103,129
9822,104,129
9823,105,129
9824,106,129
9825,107,129
9826,108,129
9827,109,129
9828,110,129
9829,111,129
9830,114,129
9831,115,129
9832,116,129
9833,117,129
9834,118,129
9835,119,129
9836,120,129
9837,123,129
9838,124,129
9839,125,129
9840,126,129
9841,127,129
9842,128,129
9843,129,129
9844,130,129
9845,131,129
9846,132,129
9847,133,129
9848,134,129
9849,135,129
9850,136,129
9851,137,129
9852,138,129
9853,139,129
9854,140,129
9855,69,130
9856,70,130
9857,71,130
9858,72,130
9859,73,130
9860,74,130
9861,75,130
9862,76,130
9863,77,130
9864,78,130
9865,79,130
9866,80,130
9867,81,130
9868,82,130
9869,83,130
9870,84,130
9871,85,130
9872,86,130
9873,87,130
9874,88,130
9875,89,130
9876,90,130
9877,91,130
9878,92,130
9879,93,130
9880,94,130
9881,95,130
9882,96,130
9883,97,130
9884,98,130
9885,99,130
9886,100,130
9887,101,130
9888,102,130
9889,103,130
9890,104,130
9891,105,130
9892,106,130
9893,107,130
9894,108,130
9895,109,130
9896,110,130
9897,111,130
9898,112,130
9899,114,130
9900,115,130
9901,116,130
9902,118,130
9903,119,130
9904,120,130
9905,121,130
9906,123,130
9907,124,130
9908,125,130
9909,126,130
9910,127,130
9911,128,130
9912,129,130
9913,130,130
9914,132,130
9915,133,130
9916,134,130
9917,135,130
9918,136,130
9919,137,130
9920,138,130
9921,139,130
9922,140,130
9923,70,131
9924,71,131
9925,72,131
9926,73,131
9927,74,131
9928,75,131
9929,76,131
9930,77,131
9931,78,131
9932,79,131
9933,80,131
9934,81,131
9935,82,131
9936,83,131
9937,84,131
9938,85,131
9939,86,131
9940,87,131
9941,88,131
9942,89,131
9943,90,131
9944,91,131
9945,92,131
9946,93,131
9947,94,131
9948,95,131
9949,96,131
9950,97,131
9951,98,131
9952,99,131
9953,100,131
9954,101,131
9955,102,131
9956,103,131
9957,104,131
9958,105,131
9959,106,131
9960,107,131
9961,108,131
9962,109,131
9963,110,131
9964,111,131
9965,112,131
9966,113,131
9967,114,131
9968,115,131
9969,116,131
9970,117,131
9971,118,131
9972,119,131
9973,120,131
9974,121,131
9975,122,131
9976,123,131
9977,124,131
9978,125,131
9979,126,131
9980,127,131
9981,128,131
9982,129,131
9983,130,131
9984,131,131
9985,132,131
9986,133,131
9987,134,131
9988,135,131
9989,136,131
9990,137,131
9991,138,131
9992,139,131
9993,140,131
9994,71,132
9995,72,132
9996,73,132
9997,74,132
9998,75,132
9999,76,132
10000,77,132
10001,78,132
10002,79,132
10003,80,132
10004,81,132
10005,82,132
10006,83,132
10007,84,132
10008,85,132
10009,86,132
10010,87,132
10011,88,132
10012,89,132
10013,90,132
10014,91,132
10015,92,132
10016,93,132
10017,94,132
10018,95,132
10019,96,132
10020,97,132
10021,98,132
10022,99,132
10023,100,132
10024,101,132
10025,102,132
10026,103,132
10027,104,132
10028,105,132
10029,106,132
10030,107,132
10031,108,132
10032,109,132
10033,110,132
10034,111,132
10035,112,132
10036,113,132
10037,114,132
10038,115,132
10039,116,132
10040,117,132
10041,118,132
10042,119,132
10043,120,132
10044,121,132
10045,122,132
10046,123,132
10047,124,132
10048,125,132
10049,126,132
10050,127,132
10051,128,132
10052,129,132
10053,130,132
10054,131,132
10055,132,132
10056,133,132
10057,134,132
10058,135,132
10059,136,132
10060,145,132
10061,146,132
10062,147,132
10063,148,132
10064,149,132
10065,150,132
10066,151,132
10067,152,132
10068,153,132
10069,154,132
10070,155,132
10071,156,132
10072,157,132
10073,160,132
10074,161,132
10075,162,132
10076,72,133
10077,73,133
10078,74,133
10079,75,133
10080,76,133
10081,77,133
10082,78,133
10083,79,133
10084,80,133
10085,81,133
10086,82,133
10087,83,133
10088,84,133
10089,85,133
10090,86,133
10091,87,133
10092,88,133
10093,89,133
10094,90,133
10095,91,133
10096,92,133
10097,93,133
10098,94,133
10099,95,133
10100,96,133
10101,97,133
10102,98,133
10103,99,133
10104,100,133
10105,101,133
10106,102,133
10107,103,133
10108,104,133
10109,105,133
10110,106,133
10111,107,133
10112,108,133
10113,109,133
10114,110,133
10115,111,133
10116,112,133
10117,113,133
10118,114,133
10119,115,133
10120,116,133
10121,117,133
10122,118,133
10123,119,133
10124,120,133
10125,121,133
10126,122,133
10127,123,133
10128,124,133
10129,125,133
10130,126,133
10131,127,133
10132,128,133
10133,129,133
10134,130,133
10135,131,133
